file,venue,class3,inside
2_playing/clip_cb_1788518748061_t009066.jpg,clipvenue_b_floodlit_track,C2_ACTIVE_PLAY,10
2_playing/clip_cb_1788518748061_t011033.jpg,clipvenue_b_floodlit_track,C2_ACTIVE_PLAY,7
2_playing/clip_cc_1788518491617_t001300.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,16
2_playing/clip_cc_1788518491617_t003400.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,13
2_playing/clip_cc_1788518491617_t005500.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,13
2_playing/clip_cc_1788518491617_t007566.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,14
2_playing/clip_cc_1788518491617_t009666.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,16
2_playing/clip_cc_1788518491617_t011766.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,16
2_playing/clip_cc_1788518496823_t001266.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,11
2_playing/clip_cc_1788518496823_t003333.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,16
2_playing/clip_cc_1788518496823_t005400.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,16
2_playing/clip_cc_1788518496823_t007433.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,14
2_playing/clip_cc_1788518496823_t009500.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,14
2_playing/clip_cc_1788518496823_t011566.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,15
2_playing/clip_cc_1788518502597_t001233.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,10
2_playing/clip_cc_1788518502597_t003266.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,12
2_playing/clip_cc_1788518502597_t005266.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,14
2_playing/clip_cc_1788518502597_t007266.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,13
2_playing/clip_cc_1788518502597_t009266.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,13
2_playing/clip_cc_1788518502597_t011300.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,15
2_playing/clip_cc_1788518508545_t001200.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,13
2_playing/clip_cc_1788518508545_t003166.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,15
2_playing/clip_cc_1788518508545_t005133.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,17
2_playing/clip_cc_1788518508545_t007133.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,14
2_playing/clip_cc_1788518508545_t009100.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,16
2_playing/clip_cc_1788518508545_t011066.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,17
2_playing/clip_cc_1788518513386_t001333.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,7
2_playing/clip_cc_1788518513386_t003466.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,7
2_playing/clip_cc_1788518513386_t005600.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,15
2_playing/clip_cc_1788518513386_t007733.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,12
2_playing/clip_cc_1788518513386_t009866.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,13
2_playing/clip_cc_1788518513386_t012000.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,15
2_playing/clip_cc_1788518518750_t001366.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,12
2_playing/clip_cc_1788518518750_t003600.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,14
2_playing/clip_cc_1788518518750_t005833.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,11
2_playing/clip_cc_1788518518750_t008100.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,8
2_playing/clip_cc_1788518518750_t010333.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,11
2_playing/clip_cc_1788518518750_t012566.jpg,clipvenue_c_teal_boards,C2_ACTIVE_PLAY,13
2_playing/clip_cd_1788518082821_t001000.jpg,clipvenue_d_indoor_dome,C2_ACTIVE_PLAY,10
2_playing/clip_cd_1788518082821_t002633.jpg,clipvenue_d_indoor_dome,C2_ACTIVE_PLAY,8
2_playing/clip_cd_1788518082821_t004266.jpg,clipvenue_d_indoor_dome,C2_ACTIVE_PLAY,12
2_playing/clip_cd_1788518082821_t005900.jpg,clipvenue_d_indoor_dome,C2_ACTIVE_PLAY,9
2_playing/clip_cd_1788518082821_t007533.jpg,clipvenue_d_indoor_dome,C2_ACTIVE_PLAY,7
2_playing/clip_cd_1788518082821_t009166.jpg,clipvenue_d_indoor_dome,C2_ACTIVE_PLAY,5
2_playing/clip_cd_1788518094123_t001000.jpg,clipvenue_d_indoor_dome,C2_ACTIVE_PLAY,11
2_playing/clip_cd_1788518094123_t002633.jpg,clipvenue_d_indoor_dome,C2_ACTIVE_PLAY,11
2_playing/clip_cd_1788518094123_t004266.jpg,clipvenue_d_indoor_dome,C2_ACTIVE_PLAY,9
2_playing/clip_cd_1788518094123_t005900.jpg,clipvenue_d_indoor_dome,C2_ACTIVE_PLAY,5
2_playing/clip_cd_1788518094123_t007533.jpg,clipvenue_d_indoor_dome,C2_ACTIVE_PLAY,8
2_playing/clip_cd_1788518094123_t009166.jpg,clipvenue_d_indoor_dome,C2_ACTIVE_PLAY,5
2_playing/clip_cd_1788518102618_t001000.jpg,clipvenue_d_indoor_dome,C2_ACTIVE_PLAY,10
2_playing/clip_cd_1788518102618_t002633.jpg,clipvenue_d_indoor_dome,C2_ACTIVE_PLAY,8
2_playing/clip_cd_1788518102618_t004266.jpg,clipvenue_d_indoor_dome,C2_ACTIVE_PLAY,10
2_playing/clip_cd_1788518102618_t005900.jpg,clipvenue_d_indoor_dome,C2_ACTIVE_PLAY,7
2_playing/clip_cd_1788518102618_t007533.jpg,clipvenue_d_indoor_dome,C2_ACTIVE_PLAY,6
2_playing/clip_cd_1788518102618_t009166.jpg,clipvenue_d_indoor_dome,C2_ACTIVE_PLAY,8
2_playing/clip_ce_1788518718116_t001333.jpg,clipvenue_e_pink_boards,C2_ACTIVE_PLAY,14
2_playing/clip_ce_1788518718116_t003533.jpg,clipvenue_e_pink_boards,C2_ACTIVE_PLAY,14
2_playing/clip_ce_1788518718116_t005700.jpg,clipvenue_e_pink_boards,C2_ACTIVE_PLAY,16
2_playing/clip_ce_1788518718116_t007866.jpg,clipvenue_e_pink_boards,C2_ACTIVE_PLAY,14
2_playing/clip_ce_1788518718116_t010033.jpg,clipvenue_e_pink_boards,C2_ACTIVE_PLAY,13
2_playing/clip_ce_1788518718116_t012233.jpg,clipvenue_e_pink_boards,C2_ACTIVE_PLAY,14
2_playing/clip_ce_1788518723558_t001266.jpg,clipvenue_e_pink_boards,C2_ACTIVE_PLAY,14
2_playing/clip_ce_1788518723558_t003366.jpg,clipvenue_e_pink_boards,C2_ACTIVE_PLAY,13
2_playing/clip_ce_1788518723558_t005433.jpg,clipvenue_e_pink_boards,C2_ACTIVE_PLAY,14
2_playing/clip_ce_1788518723558_t007500.jpg,clipvenue_e_pink_boards,C2_ACTIVE_PLAY,12
2_playing/clip_ce_1788518723558_t009566.jpg,clipvenue_e_pink_boards,C2_ACTIVE_PLAY,12
2_playing/clip_ce_1788518723558_t011666.jpg,clipvenue_e_pink_boards,C2_ACTIVE_PLAY,11
2_playing/clip_ce_1788518730311_t001400.jpg,clipvenue_e_pink_boards,C2_ACTIVE_PLAY,17
2_playing/clip_ce_1788518730311_t003633.jpg,clipvenue_e_pink_boards,C2_ACTIVE_PLAY,13
2_playing/clip_ce_1788518730311_t005866.jpg,clipvenue_e_pink_boards,C2_ACTIVE_PLAY,16
2_playing/clip_ce_1788518730311_t008100.jpg,clipvenue_e_pink_boards,C2_ACTIVE_PLAY,13
2_playing/clip_ce_1788518730311_t010333.jpg,clipvenue_e_pink_boards,C2_ACTIVE_PLAY,15
2_playing/clip_ce_1788518730311_t012600.jpg,clipvenue_e_pink_boards,C2_ACTIVE_PLAY,15
2_playing/clip_cf_1788517934401_t001000.jpg,clipvenue_f_outdoor_bldg,C2_ACTIVE_PLAY,11
2_playing/clip_cf_1788517934401_t002666.jpg,clipvenue_f_outdoor_bldg,C2_ACTIVE_PLAY,8
2_playing/clip_cf_1788517934401_t004300.jpg,clipvenue_f_outdoor_bldg,C2_ACTIVE_PLAY,10
2_playing/clip_cf_1788517934401_t005933.jpg,clipvenue_f_outdoor_bldg,C2_ACTIVE_PLAY,7
2_playing/clip_cf_1788517934401_t007566.jpg,clipvenue_f_outdoor_bldg,C2_ACTIVE_PLAY,6
2_playing/clip_cf_1788517934401_t009233.jpg,clipvenue_f_outdoor_bldg,C2_ACTIVE_PLAY,5
2_playing/clip_cf_1788518024202_t001000.jpg,clipvenue_f_outdoor_bldg,C2_ACTIVE_PLAY,9
2_playing/clip_cf_1788518024202_t002633.jpg,clipvenue_f_outdoor_bldg,C2_ACTIVE_PLAY,9
2_playing/clip_cf_1788518024202_t004266.jpg,clipvenue_f_outdoor_bldg,C2_ACTIVE_PLAY,9
2_playing/clip_cf_1788518024202_t005933.jpg,clipvenue_f_outdoor_bldg,C2_ACTIVE_PLAY,7
2_playing/clip_cf_1788518024202_t007566.jpg,clipvenue_f_outdoor_bldg,C2_ACTIVE_PLAY,6
2_playing/clip_cf_1788518024202_t009200.jpg,clipvenue_f_outdoor_bldg,C2_ACTIVE_PLAY,8
2_playing/clip_cg_1788518055948_t001200.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,5
2_playing/clip_cg_1788518055948_t003166.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,7
2_playing/clip_cg_1788518055948_t005100.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,11
2_playing/clip_cg_1788518055948_t007066.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,10
2_playing/clip_cg_1788518055948_t009000.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,7
2_playing/clip_cg_1788518055948_t010966.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,8
2_playing/clip_cg_1788518136880_t001200.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,11
2_playing/clip_cg_1788518136880_t003166.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,13
2_playing/clip_cg_1788518136880_t005133.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,11
2_playing/clip_cg_1788518136880_t007066.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,11
2_playing/clip_cg_1788518136880_t009033.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,9
2_playing/clip_cg_1788518136880_t011000.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,12
2_playing/clip_cg_1788518144607_t001200.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,10
2_playing/clip_cg_1788518144607_t003133.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,9
2_playing/clip_cg_1788518144607_t005066.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,8
2_playing/clip_cg_1788518144607_t007033.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,10
2_playing/clip_cg_1788518144607_t008966.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,8
2_playing/clip_cg_1788518144607_t010900.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,9
2_playing/clip_cg_1788518149492_t001366.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,7
2_playing/clip_cg_1788518149492_t003600.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,7
2_playing/clip_cg_1788518149492_t005833.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,7
2_playing/clip_cg_1788518149492_t008100.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,9
2_playing/clip_cg_1788518149492_t010333.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,11
2_playing/clip_cg_1788518149492_t012566.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,11
2_playing/clip_cg_1788518155619_t001200.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,8
2_playing/clip_cg_1788518155619_t003166.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,9
2_playing/clip_cg_1788518155619_t005100.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,8
2_playing/clip_cg_1788518155619_t007066.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,7
2_playing/clip_cg_1788518155619_t009000.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,8
2_playing/clip_cg_1788518155619_t010966.jpg,clipvenue_g_netting,C2_ACTIVE_PLAY,7
2_playing/clip_ch_1788518036387_t001266.jpg,clipvenue_h_teal_pitch,C2_ACTIVE_PLAY,13
2_playing/clip_ch_1788518036387_t003333.jpg,clipvenue_h_teal_pitch,C2_ACTIVE_PLAY,11
2_playing/clip_ch_1788518036387_t005400.jpg,clipvenue_h_teal_pitch,C2_ACTIVE_PLAY,14
2_playing/clip_ch_1788518036387_t007433.jpg,clipvenue_h_teal_pitch,C2_ACTIVE_PLAY,13
2_playing/clip_ch_1788518036387_t009500.jpg,clipvenue_h_teal_pitch,C2_ACTIVE_PLAY,12
2_playing/clip_ch_1788518036387_t011566.jpg,clipvenue_h_teal_pitch,C2_ACTIVE_PLAY,12
2_playing/clip_ch_1788518070457_t001300.jpg,clipvenue_h_teal_pitch,C2_ACTIVE_PLAY,10
2_playing/clip_ch_1788518070457_t003433.jpg,clipvenue_h_teal_pitch,C2_ACTIVE_PLAY,11
2_playing/clip_ch_1788518070457_t005566.jpg,clipvenue_h_teal_pitch,C2_ACTIVE_PLAY,9
2_playing/clip_ch_1788518070457_t007700.jpg,clipvenue_h_teal_pitch,C2_ACTIVE_PLAY,11
2_playing/clip_ch_1788518070457_t009833.jpg,clipvenue_h_teal_pitch,C2_ACTIVE_PLAY,12
2_playing/clip_ch_1788518070457_t011966.jpg,clipvenue_h_teal_pitch,C2_ACTIVE_PLAY,10
2_playing/clip_ch_1788518162577_t001333.jpg,clipvenue_h_teal_pitch,C2_ACTIVE_PLAY,7
2_playing/clip_ch_1788518162577_t003500.jpg,clipvenue_h_teal_pitch,C2_ACTIVE_PLAY,8
2_playing/clip_ch_1788518162577_t005633.jpg,clipvenue_h_teal_pitch,C2_ACTIVE_PLAY,11
2_playing/clip_ch_1788518162577_t007800.jpg,clipvenue_h_teal_pitch,C2_ACTIVE_PLAY,10
2_playing/clip_ch_1788518162577_t009933.jpg,clipvenue_h_teal_pitch,C2_ACTIVE_PLAY,9
2_playing/clip_ch_1788518162577_t012100.jpg,clipvenue_h_teal_pitch,C2_ACTIVE_PLAY,9
2_playing/clip_ci_1788517881838_t001200.jpg,clipvenue_i_outdoor_trees,C2_ACTIVE_PLAY,9
2_playing/clip_ci_1788517881838_t003133.jpg,clipvenue_i_outdoor_trees,C2_ACTIVE_PLAY,10
2_playing/clip_ci_1788517881838_t005066.jpg,clipvenue_i_outdoor_trees,C2_ACTIVE_PLAY,8
2_playing/clip_ci_1788517881838_t007000.jpg,clipvenue_i_outdoor_trees,C2_ACTIVE_PLAY,8
2_playing/clip_ci_1788517881838_t008933.jpg,clipvenue_i_outdoor_trees,C2_ACTIVE_PLAY,12
2_playing/clip_ci_1788517881838_t010866.jpg,clipvenue_i_outdoor_trees,C2_ACTIVE_PLAY,11
2_playing/clip_ci_1788517913957_t001266.jpg,clipvenue_i_outdoor_trees,C2_ACTIVE_PLAY,8
2_playing/clip_ci_1788517913957_t003300.jpg,clipvenue_i_outdoor_trees,C2_ACTIVE_PLAY,9
2_playing/clip_ci_1788517913957_t005333.jpg,clipvenue_i_outdoor_trees,C2_ACTIVE_PLAY,10
2_playing/clip_ci_1788517913957_t007333.jpg,clipvenue_i_outdoor_trees,C2_ACTIVE_PLAY,8
2_playing/clip_ci_1788517913957_t009366.jpg,clipvenue_i_outdoor_trees,C2_ACTIVE_PLAY,9
2_playing/clip_ci_1788517913957_t011400.jpg,clipvenue_i_outdoor_trees,C2_ACTIVE_PLAY,9
2_playing/clip_ci_1788518712737_t001233.jpg,clipvenue_i_outdoor_trees,C2_ACTIVE_PLAY,10
2_playing/clip_ci_1788518712737_t003200.jpg,clipvenue_i_outdoor_trees,C2_ACTIVE_PLAY,10
2_playing/clip_ci_1788518712737_t005200.jpg,clipvenue_i_outdoor_trees,C2_ACTIVE_PLAY,8
2_playing/clip_ci_1788518712737_t007200.jpg,clipvenue_i_outdoor_trees,C2_ACTIVE_PLAY,9
2_playing/clip_ci_1788518712737_t009200.jpg,clipvenue_i_outdoor_trees,C2_ACTIVE_PLAY,9
2_playing/clip_ci_1788518712737_t011166.jpg,clipvenue_i_outdoor_trees,C2_ACTIVE_PLAY,11
